CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JE359062,08/31/2021 04:00:00 PM,069XX N OAKLEY AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,2411,50,11,1159617,1946131,42.007903746,-87.688079147,"(42.007903746, -87.688079147)"
JE341928,08/18/2021 06:55:00 PM,0000X E 9TH ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,N,Y,123,4,04A,1176574,1896201,41.870526756,-87.627204283,"(41.870526756, -87.627204283)"
JE254201,06/05/2021 12:26:00 AM,029XX N PARKSIDE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,Y,N,2514,31,04A,1138200,1918881,41.93354325,-87.767540092,"(41.93354325, -87.767540092)"
JE342106,08/18/2021 09:30:00 PM,071XX S MICHIGAN AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,ALLEY,N,N,323,6,04B,1178399,1857704,41.76484639,-87.621674727,"(41.76484639, -87.621674727)"
JE342681,08/18/2021 11:30:00 AM,044XX S COTTAGE GROVE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,221,4,11,1182340,1875731,41.814223686,-87.60667153,"(41.814223686, -87.60667153)"
JE347270,08/18/2021 07:00:00 AM,067XX S CREGIER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,332,5,07,1189361,1860684,41.772767854,-87.581400965,"(41.772767854, -87.581400965)"
JE341100,08/18/2021 01:12:00 AM,118XX S LA SALLE ST,0560,ASSAULT,SIMPLE,STREET,N,N,522,34,08A,1177389,1826404,41.678977929,-87.626318821,"(41.678977929, -87.626318821)"
JE342418,08/18/2021 04:00:00 PM,112XX S HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,N,N,2233,34,05,1172992,1830327,41.689841152,-87.642298382,"(41.689841152, -87.642298382)"
JE341746,08/18/2021 02:00:00 PM,003XX S CICERO AVE,0810,THEFT,OVER $500,STREET,N,N,1131,28,06,1144438,1898165,41.876581037,-87.745137513,"(41.876581037, -87.745137513)"
JE341986,08/18/2021 02:59:00 PM,025XX N SPRINGFIELD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,N,N,2524,31,11,1149953,1916636,41.927161815,-87.724406623,"(41.927161815, -87.724406623)"
JE341166,08/18/2021 05:22:00 AM,035XX W NORTH AVE,0860,THEFT,RETAIL THEFT,GAS STATION,N,N,1422,26,06,1152351,1910401,41.91000536,-87.715759913,"(41.91000536, -87.715759913)"
JE299288,07/12/2021 05:50:00 PM,001XX N MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,N,N,1224,27,14,1169744,1901459,41.885106529,-87.65212608,"(41.885106529, -87.65212608)"
JE341716,08/18/2021 02:30:00 PM,016XX S CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,N,N,131,3,26,1175771,1892266,41.859746945,-87.630270643,"(41.859746945, -87.630270643)"
JE342960,08/18/2021 06:00:00 PM,015XX W SHERWIN AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,N,N,2423,49,06,1164819,1948739,42.014950962,-87.668865392,"(42.014950962, -87.668865392)"
JE341575,08/18/2021 12:00:00 PM,062XX S MULLIGAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,N,812,13,26,1135150,1862482,41.77883069,-87.78008435,"(41.77883069, -87.78008435)"
JE341213,08/18/2021 07:50:00 AM,052XX W CRYSTAL ST,0560,ASSAULT,SIMPLE,APARTMENT,N,N,2532,37,08A,1141110,1907821,41.903140216,-87.757118943,"(41.903140216, -87.757118943)"
JE357286,08/31/2021 10:37:00 PM,050XX W FULTON ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,N,N,1532,28,15,1142491,1901468,41.88568127,-87.752204242,"(41.88568127, -87.752204242)"
JE356470,08/31/2021 11:15:00 AM,013XX N HUDSON AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,N,1821,27,08A,1173068,1909520,41.907153315,-87.639680572,"(41.907153315, -87.639680572)"
JE342135,08/18/2021 11:50:00 PM,063XX N ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2413,50,08B,1154535,1941978,41.99661132,-87.706888814,"(41.99661132, -87.706888814)"
JE342093,08/18/2021 07:27:00 PM,110XX S WENTWORTH AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,STREET,N,N,513,34,26,1176910,1831549,41.693107356,-87.627917936,"(41.693107356, -87.627917936)"
JE357614,08/31/2021 11:22:00 PM,049XX W LEXINGTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1533,29,14,1143699,1896167,41.87111214,-87.747900952,"(41.87111214, -87.747900952)"
JE341459,08/18/2021 11:59:00 AM,078XX S SOUTH SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,421,7,08B,1197940,1853912,41.753974914,-87.550179329,"(41.753974914, -87.550179329)"
JE344852,08/18/2021 04:00:00 PM,070XX S SANGAMON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,733,6,14,1171188,1858253,41.76651359,-87.648088962,"(41.76651359, -87.648088962)"
JE356726,08/31/2021 01:00:00 PM,001XX W LAKE ST,0820,THEFT,$500 AND UNDER,CTA PLATFORM,N,N,122,42,06,1175301,1901735,41.885741029,-87.631711749,"(41.885741029, -87.631711749)"
JE405616,10/04/2021 07:00:00 PM,013XX W NORTH SHORE AVE,0810,THEFT,OVER $500,STREET,N,N,2432,49,06,1166024,1944572,42.003490892,-87.66455124,"(42.003490892, -87.66455124)"
JE328952,08/07/2021 01:02:00 AM,075XX S CARPENTER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,612,17,14,1170622,1854728,41.756852897,-87.65026616,"(41.756852897, -87.65026616)"
JE400142,10/06/2021 12:45:00 PM,082XX S LANGLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,631,6,14,1182327,1850614,41.745300603,-87.60749688,"(41.745300603, -87.60749688)"
JE400683,10/06/2021 07:57:00 PM,066XX N SHERIDAN RD,1330,CRIMINAL TRESPASS,TO LAND,COLLEGE / UNIVERSITY - RESIDENCE HALL,Y,N,2432,49,26,1167046,1944380,42.002942073,-87.6607969,"(42.002942073, -87.6607969)"
JE400638,10/06/2021 07:00:00 PM,077XX S YATES BLVD,0560,ASSAULT,SIMPLE,APARTMENT,N,N,421,7,08A,1193541,1854131,41.75468462,-87.566292693,"(41.75468462, -87.566292693)"
JE400914,10/06/2021 11:00:00 PM,015XX E 74TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,324,8,08B,1187742,1855895,41.759665109,-87.587487921,"(41.759665109, -87.587487921)"
JE399611,10/06/2021 12:00:00 AM,096XX S CHAPPEL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,431,7,14,1191526,1841619,41.720399595,-87.574081453,"(41.720399595, -87.574081453)"
JE400805,10/06/2021 09:56:00 PM,020XX W 53RD PL,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),N,Y,932,16,08A,1163460,1869172,41.796642226,-87.676109169,"(41.796642226, -87.676109169)"
JE233136,05/16/2021 12:00:00 PM,008XX E 101ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,511,8,08B,1183529,1838148,41.711064553,-87.603479895,"(41.711064553, -87.603479895)"
JE400773,10/06/2021 09:14:00 PM,023XX W CHASE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2411,50,08B,1159209,1948385,42.014097217,-87.689517902,"(42.014097217, -87.689517902)"
JE401071,10/06/2021 08:00:00 PM,062XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,714,15,08B,1165088,1863358,41.780653569,-87.670303541,"(41.780653569, -87.670303541)"
JE399810,10/06/2021 06:51:00 AM,068XX S WOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,726,17,14,1165527,1859374,41.769711651,-87.668806946,"(41.769711651, -87.668806946)"
JE401073,10/06/2021 09:00:00 PM,030XX N SHEFFIELD AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,N,N,1933,44,05,1169084,1920312,41.936854603,-87.654001368,"(41.936854603, -87.654001368)"
JE400408,10/06/2021 11:26:00 AM,023XX S DAMEN AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,COMMERCIAL / BUSINESS OFFICE,N,N,1034,25,11,1163402,1888558,41.849840801,-87.675777786,"(41.849840801, -87.675777786)"
JE401350,10/06/2021 07:00:00 PM,068XX S WABASH AVE,0261,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - HANDGUN,ALLEY,N,N,322,6,02,1177902,1859778,41.77054894,-87.623433618,"(41.77054894, -87.623433618)"
JE200921,04/16/2021 07:05:00 AM,035XX S RHODES AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,APARTMENT,Y,N,212,4,15,1180172,1881335,41.829651528,-87.614451899,"(41.829651528, -87.614451899)"
JE400812,10/06/2021 10:20:00 PM,050XX W WRIGHTWOOD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,2521,31,08A,1142251,1916825,41.927827054,-87.752703854,"(41.927827054, -87.752703854)"
JE401298,10/06/2021 04:00:00 PM,059XX W MADISON ST,0810,THEFT,OVER $500,VACANT LOT / LAND,N,N,1513,29,06,1137076,1899408,41.880127263,-87.772138986,"(41.880127263, -87.772138986)"
JE406014,09/29/2021 09:00:00 AM,110XX S HOMEWOOD AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,2212,19,06,1165841,1831567,41.693398362,-87.668443335,"(41.693398362, -87.668443335)"
JE300481,07/12/2021 06:30:00 PM,052XX W HENDERSON ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1634,31,06,1140771,1921769,41.941421263,-87.758020447,"(41.941421263, -87.758020447)"
JE333538,08/07/2021 09:00:00 PM,034XX N HALSTED ST,0870,THEFT,POCKET-PICKING,STREET,N,N,1924,44,06,1170308,1923273,41.944953005,-87.649416212,"(41.944953005, -87.649416212)"
JE329562,08/07/2021 03:39:00 PM,008XX W BUENA AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,1915,46,05,1169871,1928197,41.958474197,-87.65087832,"(41.958474197, -87.65087832)"
JE401428,10/06/2021 04:30:00 PM,014XX W 59TH ST,0890,THEFT,FROM BUILDING,GAS STATION,N,N,713,16,06,1167592,1865616,41.78679645,-87.661058682,"(41.78679645, -87.661058682)"
JE400505,10/06/2021 08:30:00 AM,085XX S CREGIER AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SCHOOL - PUBLIC BUILDING,N,N,412,8,17,1189680,1848520,41.739381109,-87.580621746,"(41.739381109, -87.580621746)"
JE400662,10/06/2021 07:30:00 AM,022XX W WILSON AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,1911,47,05,1160593,1930476,41.964925579,-87.68492429,"(41.964925579, -87.68492429)"
JE400467,10/06/2021 04:00:00 PM,006XX W IRVING PARK DR,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1925,46,06,1171422,1926811,41.954636934,-87.645217217,"(41.954636934, -87.645217217)"
JE399653,10/06/2021 02:01:00 AM,006XX E MARQUETTE RD,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,N,Y,321,20,04A,1181583,1861390,41.77488826,-87.609890936,"(41.77488826, -87.609890936)"
JE400811,10/06/2021 11:09:00 PM,018XX W JACKSON BLVD,0320,ROBBERY,STRONG ARM - NO WEAPON,APARTMENT,N,Y,1225,27,03,1164248,1898656,41.877532811,-87.672387519,"(41.877532811, -87.672387519)"
JE462586,12/01/2021 03:19:00 PM,072XX S MARSHFIELD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,N,N,735,17,15,1166593,1856799,41.76262284,-87.664972796,"(41.76262284, -87.664972796)"
JE400067,10/06/2021 11:40:00 AM,051XX N FRANCISCO AVE,0460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,Y,N,2031,40,08B,1156107,1934043,41.974805597,-87.701321475,"(41.974805597, -87.701321475)"
JE399676,10/06/2021 02:58:00 AM,089XX S LUELLA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,Y,N,413,7,14,1192727,1846139,41.732773755,-87.569535668,"(41.732773755, -87.569535668)"
JE418034,10/21/2021 08:05:00 PM,067XX S ABERDEEN ST,0460,BATTERY,SIMPLE,SIDEWALK,N,N,724,16,08B,1170141,1860206,41.771895691,-87.65186989,"(41.771895691, -87.65186989)"
JE400560,10/06/2021 06:30:00 AM,017XX N SAWYER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,N,N,1421,26,05,1154309,1911585,41.913215448,-87.708535293,"(41.913215448, -87.708535293)"
JE400606,10/06/2021 06:26:00 PM,011XX S CANAL ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,124,25,03,1173303,1895451,41.868541914,-87.639235361,"(41.868541914, -87.639235361)"
JE405902,10/02/2021 10:00:00 PM,025XX W WILSON AVE,0890,THEFT,FROM BUILDING,RESIDENCE,N,N,1911,47,06,1158392,1930422,41.964822821,-87.693018307,"(41.964822821, -87.693018307)"
JE330378,08/07/2021 03:30:00 PM,017XX S WABASH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,NURSING / RETIREMENT HOME,N,N,131,3,08A,1177039,1891851,41.858579571,-87.625628785,"(41.858579571, -87.625628785)"
JE400009,10/06/2021 11:30:00 AM,031XX N HOYNE AVE,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,N,N,1931,32,08B,1161796,1921016,41.938941772,-87.680766003,"(41.938941772, -87.680766003)"
JE400816,10/06/2021 10:30:00 PM,039XX W DIVISION ST,0460,BATTERY,SIMPLE,STREET,N,N,1112,37,08B,1149927,1907716,41.902685003,-87.724734755,"(41.902685003, -87.724734755)"
JE405382,08/01/2021 08:00:00 AM,036XX W DIVISION ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1112,27,07,1151706,1907749,41.902740739,-87.718199261,"(41.902740739, -87.718199261)"
JE405618,09/19/2021 09:00:00 AM,006XX W WRIGHTWOOD AVE,0810,THEFT,OVER $500,STREET,N,N,1935,43,06,1171694,1917573,41.929281519,-87.644490214,"(41.929281519, -87.644490214)"
JE356523,08/31/2021 12:00:00 PM,061XX S KIMBARK AVE,0810,THEFT,OVER $500,APARTMENT,N,Y,314,20,06,1185696,1864585,41.78355968,-87.594712862,"(41.78355968, -87.594712862)"
JE400785,10/06/2021 10:18:00 PM,007XX E 91ST ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,N,N,633,8,04B,1182746,1844798,41.729331134,-87.606141676,"(41.729331134, -87.606141676)"
JE285777,06/28/2021 04:30:00 PM,042XX N MARINE DR,0810,THEFT,OVER $500,RESIDENCE,N,N,1915,46,06,1170986,1928779,41.960046783,-87.646762046,"(41.960046783, -87.646762046)"
JE400799,10/06/2021 05:30:00 PM,008XX E 103RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,512,9,14,1183988,1836860,41.707519433,-87.601839023,"(41.707519433, -87.601839023)"
JE356094,08/31/2021 02:30:00 AM,054XX S DORCHESTER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,234,5,14,1186468,1869490,41.797001152,-87.591727356,"(41.797001152, -87.591727356)"
JE386129,09/24/2021 04:15:00 PM,007XX W NORTH AVE,0460,BATTERY,SIMPLE,ANIMAL HOSPITAL,N,N,1822,27,08B,1170996,1910881,41.9109337,-87.647251872,"(41.9109337, -87.647251872)"
JE385209,09/24/2021 03:00:00 AM,027XX W HARRISON ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,1135,28,26,1158248,1897253,41.873807522,-87.69445629,"(41.873807522, -87.69445629)"
JE329834,08/07/2021 07:00:00 PM,092XX S RACINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,2222,21,14,1169946,1843556,41.726210086,-87.653067239,"(41.726210086, -87.653067239)"
JE357024,08/31/2021 02:38:00 PM,047XX S COTTAGE GROVE AVE,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,Y,N,223,4,26,1182389,1873821,41.808981361,-87.606551046,"(41.808981361, -87.606551046)"
JE357783,08/31/2021 12:00:00 AM,029XX W BELMONT AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,1411,33,11,1156343,1921131,41.939369497,-87.700804095,"(41.939369497, -87.700804095)"
JE304246,07/16/2021 11:45:00 AM,002XX W 119TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,522,34,08A,1176960,1826032,41.677966753,-87.627900274,"(41.677966753, -87.627900274)"
JE399709,10/06/2021 05:00:00 AM,023XX W MORSE AVE,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),N,N,2411,50,06,1159406,1945867,42.007183683,-87.688862776,"(42.007183683, -87.688862776)"
JE399680,10/06/2021 03:00:00 AM,010XX W 76TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,612,17,14,1170514,1854419,41.756007313,-87.650670947,"(41.756007313, -87.650670947)"
JE357254,08/31/2021 09:10:00 PM,061XX N CALIFORNIA AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,N,N,2413,50,15,1156561,1940577,41.992726003,-87.699474151,"(41.992726003, -87.699474151)"
JE237588,05/21/2021 01:51:00 PM,003XX W GARFIELD BLVD,0453,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,STREET,Y,N,935,3,04B,1175139,1868487,41.794509508,-87.633301738,"(41.794509508, -87.633301738)"
JE400323,10/06/2021 03:15:00 PM,051XX S AVERS AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,N,N,822,23,06,1151569,1870361,41.800146216,-87.719683896,"(41.800146216, -87.719683896)"
JE399913,10/06/2021 10:05:00 AM,080XX S CHAPPEL AVE,0810,THEFT,OVER $500,STREET,N,N,414,8,06,1191261,1851997,41.748884218,-87.574717019,"(41.748884218, -87.574717019)"
JE401046,10/06/2021 08:21:00 PM,063XX S ELLIS AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,N,N,314,20,04A,1184148,1863085,41.779479897,-87.600435172,"(41.779479897, -87.600435172)"
JE399930,10/06/2021 10:00:00 AM,052XX W KAMERLING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2532,37,08B,1141025,1908480,41.904950154,-87.757414918,"(41.904950154, -87.757414918)"
JE400218,10/06/2021 01:25:00 PM,003XX S STATE ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA PLATFORM,Y,N,113,4,14,1176427,1898809,41.877686582,-87.627665244,"(41.877686582, -87.627665244)"
JE401012,10/06/2021 06:00:00 PM,027XX E 76TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,421,7,07,1195879,1855183,41.757513866,-87.557690039,"(41.757513866, -87.557690039)"
JE400627,10/06/2021 06:54:00 PM,096XX S BRENNAN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,431,7,08A,1193224,1841447,41.719886348,-87.567867814,"(41.719886348, -87.567867814)"
JE400735,10/06/2021 08:00:00 PM,0000X W 79TH ST,0325,ROBBERY,VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,623,17,03,1177158,1852624,41.750934371,-87.626376325,"(41.750934371, -87.626376325)"
JE400164,10/06/2021 01:07:00 PM,032XX N ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,Y,N,1922,44,06,1165085,1921399,41.939923405,-87.668667203,"(41.939923405, -87.668667203)"
JE418106,10/21/2021 10:20:00 PM,028XX W 21ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1023,12,08B,1157607,1889932,41.853731004,-87.697008971,"(41.853731004, -87.697008971)"
JE400356,10/06/2021 03:20:00 PM,004XX N WELLS ST,0820,THEFT,$500 AND UNDER,RESTAURANT,N,N,1831,42,06,1174661,1903052,41.889369287,-87.634022523,"(41.889369287, -87.634022523)"
JE400767,10/06/2021 09:30:00 PM,060XX W WARWICK AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,N,N,1633,36,26,1135349,1924308,41.948486673,-87.777888307,"(41.948486673, -87.777888307)"
JE400310,10/06/2021 03:05:00 PM,005XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1834,42,06,1177348,1903717,41.891133566,-87.624134682,"(41.891133566, -87.624134682)"
JE400633,10/06/2021 06:10:00 PM,084XX S KEDZIE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,DRIVEWAY - RESIDENTIAL,N,N,835,18,15,1156524,1848261,41.739401955,-87.702107096,"(41.739401955, -87.702107096)"
JE341823,08/18/2021 03:45:00 PM,016XX W SUPERIOR ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1215,1,06,1165266,1905079,41.89513645,-87.668466981,"(41.89513645, -87.668466981)"
JE359752,08/31/2021 10:00:00 PM,0000X E GRAND AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL / MOTEL,N,N,1834,42,02,1176752,1903915,41.891690385,-87.626317482,"(41.891690385, -87.626317482)"
JE400474,10/06/2021 03:20:00 PM,089XX S STONY ISLAND AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,413,8,06,1188353,1846118,41.732821527,-87.585560041,"(41.732821527, -87.585560041)"
JE356377,08/31/2021 10:03:00 AM,060XX N BROADWAY,0460,BATTERY,SIMPLE,SIDEWALK,N,N,2433,48,08B,1167215,1940081,41.991141887,-87.660299473,"(41.991141887, -87.660299473)"
JE400317,10/06/2021 10:00:00 AM,061XX S LAFLIN ST,0820,THEFT,$500 AND UNDER,STREET,N,N,713,16,06,1167389,1864010,41.782393742,-87.661848975,"(41.782393742, -87.661848975)"
JE399657,10/06/2021 02:20:00 AM,075XX N PAULINA ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,N,N,2422,49,06,1163690,1950023,42.018498254,-87.672983233,"(42.018498254, -87.672983233)"
JE400847,10/06/2021 11:36:00 PM,032XX N NEENAH AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE,Y,Y,1632,36,04B,1132148,1920827,41.938990742,-87.78973592,"(41.938990742, -87.78973592)"
JE400437,10/06/2021 04:05:00 PM,057XX W SUPERIOR ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,N,N,1511,29,11,1137977,1904421,41.893867367,-87.76870945,"(41.893867367, -87.76870945)"
JE405093,10/05/2021 10:20:00 AM,025XX N CLARK ST,0890,THEFT,FROM BUILDING,APARTMENT,N,N,1935,43,06,1172217,1917516,41.929113563,-87.642570049,"(41.929113563, -87.642570049)"
JE399755,10/06/2021 07:00:00 AM,026XX E 77TH ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,STREET,N,Y,421,7,04B,1195093,1854417,41.755431315,-87.560595776,"(41.755431315, -87.560595776)"
JE342446,08/18/2021 11:30:00 AM,108XX S RACINE AVE,0810,THEFT,OVER $500,RESIDENCE,N,N,2234,34,06,1170259,1832638,41.696242636,-87.652237041,"(41.696242636, -87.652237041)"
JE401024,10/06/2021 12:00:00 PM,017XX N LOTUS AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,N,N,2532,37,11,1139800,1910935,41.911709438,-87.761854699,"(41.911709438, -87.761854699)"
JE400579,10/06/2021 06:11:00 PM,123XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,523,34,08B,1173557,1823055,41.669873159,-87.640444012,"(41.669873159, -87.640444012)"
JE401600,10/06/2021 10:45:00 PM,043XX N CALIFORNIA AVE,0810,THEFT,OVER $500,STREET,N,N,1724,33,06,1156934,1928668,41.960039518,-87.698426796,"(41.960039518, -87.698426796)"
JE401043,10/06/2021 05:30:00 PM,039XX N LAMON AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,1634,45,05,1142967,1925911,41.952746561,-87.749845535,"(41.952746561, -87.749845535)"
JE401879,10/06/2021 11:09:00 AM,017XX N SPAULDING AVE,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,N,N,1422,26,06,1153867,1911532,41.913078836,-87.710160526,"(41.913078836, -87.710160526)"
JE400779,10/06/2021 09:58:00 PM,036XX W MONTROSE AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,1723,35,03,1151463,1929001,41.961062766,-87.718532078,"(41.961062766, -87.718532078)"
JE405980,09/27/2021 11:30:00 AM,035XX W MONTROSE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,1723,35,06,1151795,1929009,41.961078175,-87.717311252,"(41.961078175, -87.717311252)"
JE399760,10/06/2021 06:42:00 AM,0000X W 69TH ST,0560,ASSAULT,SIMPLE,CTA STATION,N,N,731,6,08A,1177279,1859276,41.769185486,-87.625732415,"(41.769185486, -87.625732415)"
JE399812,10/06/2021 08:24:00 AM,003XX N CENTRAL AVE,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,N,N,1523,37,08B,1138983,1901704,41.886393351,-87.765080772,"(41.886393351, -87.765080772)"
JE401807,10/06/2021 07:00:00 PM,009XX W AGATITE AVE,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),N,N,1914,46,06,1169261,1929734,41.962705085,-87.653076037,"(41.962705085, -87.653076037)"
JE400705,10/06/2021 06:43:00 PM,012XX N LARRABEE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,N,N,1821,27,11,1172111,1908362,41.903996883,-87.643230238,"(41.903996883, -87.643230238)"
JE400420,10/06/2021 03:48:00 PM,013XX W OHIO ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,SCHOOL - PUBLIC GROUNDS,N,N,1215,1,26,1167243,1904134,41.892501034,-87.661233186,"(41.892501034, -87.661233186)"
JE400174,10/06/2021 09:00:00 AM,055XX S TROY ST,0820,THEFT,$500 AND UNDER,STREET,N,N,824,14,06,1156324,1867747,41.79287856,-87.702316109,"(41.79287856, -87.702316109)"
